state,county,days_counted,case_count_28_days,death_count_28_days,confirmed_infection_perc,death_perc,avg_daily_case_increase_perc,case_count_28_days_perc,death_count_28_days_perc,presence_of_water_violation,state_house_blue_perc,a,b,c,d,e,f,g,h,x,y,z,political_affiation
Georgia,Bryan,45,57,4,0.18315018315018314,6.779661016949151,0.004070004070004071,0.17694170236543116,7.0175438596491215,f,37.5,-0.15339535283351527,0.2613891248486655,-0.6959103141206981,-0.4802828007170774,0.3295774740264203,2.508988301091638,-0.03981285859002672,2.3532309673925393,1.7234157715437797,0.7134640288755834,-1.8556433080133579,red
Georgia,Burke,46,89,3,0.4367567567567568,3.96039603960396,0.009494712103407757,0.3848648648648649,3.3707865168539324,f,37.5,1.438210247159695,-0.28263698356900574,0.24984392878521863,-0.9368361635509072,0.001529231071859952,0.271317662652896,1.6561073642314912,1.040631156164492,1.0159731228091662,-0.5156525403962553,0.17763049765079908,red
Georgia,Butts,47,158,17,0.7269171909539195,9.941520467836256,0.015466323211785519,0.671654480530522,10.759493670886075,f,37.5,1.0420676012041103,-0.4494939884276881,-0.6252119536621125,-0.711969485522359,0.2719851686357492,0.1587852989213963,1.0958184705951572,-2.4612584558156363,0.6829018590349516,-1.5699974950252347,-0.4023243112547854,red
Georgia,Camden,45,35,1,0.06809073576903622,2.8571428571428568,0.0015131274615341386,0.06809073576903622,2.8571428571428568,t,37.5,-0.06881126036499204,-0.6035038492796877,0.03200372571178972,-0.7321635102935887,0.9980066274377092,0.3519722642189505,0.15649704457462602,-2.1887945216391436,-0.4464144462071702,-0.5148159949037875,1.3899576051768499,red
Georgia,Carroll,49,386,14,0.3495250044810898,4.3589743589743595,0.007133163356756934,0.3459401326402581,3.6269430051813463,f,37.5,0.67293236414852,0.324751221518986,-1.1196301951535224,-0.5484827525496765,1.19805821304913,1.5891480664663478,-0.13637739799387014,-0.38835825137272956,0.10553588988540676,-0.05375558613899779,-0.9114485362702257,red
Georgia,Catoosa,46,52,0,0.07994342465332227,0.0,0.0017379005359417885,0.07994342465332227,0.0,f,37.5,0.026311995462034957,-0.7887226714167844,-0.8710670649620672,-0.562185190242205,0.5278566567510332,0.9694620611997553,-0.29800444141233745,0.5095363611036019,-0.6271448088251098,0.7753824966203986,-1.0566885581608667,red
Georgia,Charlton,59,7,0,0.12786761940579164,0.0,0.002167247786538841,0.05265137269650245,0.0,t,37.5,0.8968084837179386,-0.62403975826047,0.31412118382031157,-1.4422363645926493,0.28809300834669127,-0.1844503460346589,1.1473372276944402,-1.373602910026215,-1.0643336208159064,-0.9892169695086157,0.4537050936724521,red
Georgia,Chatham,49,237,9,0.10526925052634628,4.123711340206185,0.0021483520515580873,0.08573475042867375,3.79746835443038,f,37.5,0.11648181862298822,1.5234381241532213,-1.182776941200427,0.5626883540043209,2.1794624933775424,1.075841913364167,1.640696102994135,1.160870500987621,-0.8756437832063665,1.1509125253409342,-0.5214601576057961,red
Georgia,Chattooga,47,15,2,0.062196307094266275,12.5,0.0013233256828567293,0.058309037900874626,13.333333333333336,t,37.5,1.4527899630020642,-0.831196700186523,-0.2971097314638148,-0.25712350266614736,1.1449503331393562,1.1533757838561014,-0.6704817539893373,1.0174232349854342,-0.18433085827996415,-0.5890761835026656,-0.4471144205911639,red
Georgia,Cherokee,61,324,10,0.26116621105663873,2.9411764705882346,0.004281413296010471,0.14639766848157604,3.08641975308642,f,37.5,-1.2659080460994223,-0.6489306224573929,0.05800609299023555,-0.9395958057199888,0.5070258870608971,0.10206164081851517,-0.21250105719349596,-2.3424841937020973,1.1156657439576438,0.08829044407446697,1.0588869788735429,red
